"DSA1203 - Practical car test pass rates by age (17-25 year olds), year and DTC",,,,,,,,,,
,,,,,,,,,,
Time Period Captured,,2007/08,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,Numbers / Per cent
,,Male tests,,,Female tests ,,,Total tests,,
,,Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%)
,,,,,,,,,,
Aberdeen North (Bridge of Don),,,,,,,,,,
,20,24,12,50,35,18,51.42857143,59,30,50.84745763
,21,25,12,48,28,14,50,53,26,49.05660377
,22,20,9,45,8,5,62.5,28,14,50
,23,16,7,43.75,18,9,50,34,16,47.05882353
,24,11,5,45.45454545,16,8,50,27,13,48.14814815
,25,6,4,66.66666667,8,4,50,14,8,57.14285714
ZMold(CLOSED),,,,,,,,,,
,17,826,366,44.30992736,615,260,42.27642276,1441,626,43.44205413
,18,638,228,35.73667712,607,252,41.51565074,1245,480,38.55421687
,19,302,109,36.09271523,303,115,37.95379538,605,224,37.02479339
,20,153,58,37.90849673,178,63,35.39325843,331,121,36.55589124
,21,126,56,44.44444444,124,43,34.67741935,250,99,39.6
,22,91,30,32.96703297,93,46,49.46236559,184,76,41.30434783
,23,111,38,34.23423423,103,44,42.7184466,214,82,38.31775701
,24,69,27,39.13043478,87,32,36.7816092,156,59,37.82051282
,25,53,21,39.62264151,78,23,29.48717949,131,44,33.58778626
ZNottingham (Gedling) *,,,,,,,,,,
,17,650,329,50.61538462,465,212,45.59139785,1115,541,48.52017937
,18,471,216,45.85987261,536,210,39.17910448,1007,426,42.30387289
,19,275,125,45.45454545,305,117,38.36065574,580,242,41.72413793
,20,204,88,43.1372549,237,76,32.06751055,441,164,37.18820862
,21,163,68,41.71779141,173,59,34.10404624,336,127,37.79761905
,22,183,81,44.26229508,191,71,37.17277487,374,152,40.64171123
,23,158,68,43.03797468,167,63,37.7245509,325,131,40.30769231
,24,114,67,58.77192982,178,63,35.39325843,292,130,44.52054795
,25,123,63,51.2195122,162,58,35.80246914,285,121,42.45614035
ZNottingham (West Bridgford) *,,,,,,,,,,
,17,632,315,49.84177215,433,229,52.88683603,1065,544,51.07981221
,18,475,213,44.84210526,452,199,44.02654867,927,412,44.44444444
,19,286,122,42.65734266,250,100,40,536,222,41.41791045
,20,171,78,45.61403509,201,64,31.84079602,372,142,38.17204301
,21,155,73,47.09677419,191,72,37.69633508,346,145,41.90751445
,22,157,75,47.77070064,209,72,34.44976077,366,147,40.16393443
,23,144,63,43.75,186,61,32.79569892,330,124,37.57575758
,24,147,50,34.01360544,155,48,30.96774194,302,98,32.45033113
,25,136,46,33.82352941,112,42,37.5,248,88,35.48387097
ZPeterborough (closed),,,,,,,,,,
,17,1097,640,58.34092981,918,494,53.81263617,2015,1134,56.27791563
,18,566,282,49.82332155,634,324,51.10410095,1200,606,50.5
,19,305,151,49.50819672,346,155,44.79768786,651,306,47.00460829
,20,163,81,49.69325153,218,101,46.33027523,381,182,47.76902887
,21,142,77,54.22535211,204,85,41.66666667,346,162,46.82080925
,22,153,86,56.20915033,157,72,45.85987261,310,158,50.96774194
,23,134,60,44.7761194,162,62,38.27160494,296,122,41.21621622
,24,142,73,51.4084507,155,60,38.70967742,297,133,44.78114478
,25,147,70,47.61904762,109,52,47.70642202,256,122,47.65625
ZPlymouth (CLOSED),,,,,,,,,,
,17,1138,544,47.80316344,948,460,48.52320675,2086,1004,48.1303931
,18,725,313,43.17241379,758,322,42.48021108,1483,635,42.81861092
,19,325,150,46.15384615,394,156,39.59390863,719,306,42.55910987
,20,240,110,45.83333333,265,110,41.50943396,505,220,43.56435644
,21,211,86,40.75829384,238,92,38.65546218,449,178,39.64365256
,22,175,88,50.28571429,182,90,49.45054945,357,178,49.85994398
,23,168,72,42.85714286,213,91,42.72300469,381,163,42.78215223
,24,128,61,47.65625,139,58,41.72661871,267,119,44.56928839
,25,133,61,45.86466165,124,47,37.90322581,257,108,42.0233463
ZReddish (NORTHERN)(CLOSED),,,,,,,,,,
,17,1100,615,55.90909091,784,431,54.9744898,1884,1046,55.52016985
,18,632,311,49.20886076,709,340,47.95486601,1341,651,48.5458613
,19,286,143,50,401,177,44.13965087,687,320,46.57933042
,20,205,109,53.17073171,271,125,46.12546125,476,234,49.15966387
,21,184,107,58.15217391,200,98,49,384,205,53.38541667
,22,204,104,50.98039216,245,103,42.04081633,449,207,46.10244989
,23,160,80,50,213,104,48.82629108,373,184,49.32975871
,24,147,72,48.97959184,185,88,47.56756757,332,160,48.19277108
,25,101,58,57.42574257,158,75,47.46835443,259,133,51.35135135
ZRotherham,,,,,,,,,,
,17,114,60,52.63157895,88,36,40.90909091,202,96,47.52475248
,18,89,31,34.83146067,90,34,37.77777778,179,65,36.31284916
,19,56,29,51.78571429,57,14,24.56140351,113,43,38.05309735
,20,31,13,41.93548387,35,12,34.28571429,66,25,37.87878788
,21,28,17,60.71428571,26,9,34.61538462,54,26,48.14814815
,22,21,9,42.85714286,31,13,41.93548387,52,22,42.30769231
,23,17,7,41.17647059,25,6,24,42,13,30.95238095
,24,17,8,47.05882353,21,6,28.57142857,38,14,36.84210526
,25,16,6,37.5,18,4,22.22222222,34,10,29.41176471
ZSTONEHAVEN (CLOSED),,,,,,,,,,
,17,86,53,61.62790698,93,60,64.51612903,179,113,63.12849162
,18,58,37,63.79310345,61,31,50.81967213,119,68,57.14285714
,19,24,10,41.66666667,10,5,50,34,15,44.11764706
,20,11,8,72.72727273,12,9,75,23,17,73.91304348
ZSaltcoats,,,,,,,,,,
,17,381,219,57.48031496,254,132,51.96850394,635,351,55.27559055
,18,214,121,56.54205607,302,151,50,516,272,52.71317829
,19,137,74,54.01459854,191,82,42.93193717,328,156,47.56097561
,20,97,49,50.51546392,90,44,48.88888889,187,93,49.73262032
,21,73,38,52.05479452,67,32,47.76119403,140,70,50
,22,58,33,56.89655172,74,32,43.24324324,132,65,49.24242424
,23,48,23,47.91666667,67,32,47.76119403,115,55,47.82608696
,24,32,22,68.75,54,27,50,86,49,56.97674419
,25,33,18,54.54545455,40,20,50,73,38,52.05479452
ZScunthorpe(Closed),,,,,,,,,,
,17,729,376,51.57750343,527,263,49.90512334,1256,639,50.87579618
,18,278,142,51.07913669,419,170,40.57279236,697,312,44.76327116
,19,141,82,58.15602837,164,71,43.29268293,305,153,50.16393443
,20,97,54,55.67010309,99,44,44.44444444,196,98,50
,21,99,50,50.50505051,97,41,42.26804124,196,91,46.42857143
,22,74,36,48.64864865,70,26,37.14285714,144,62,43.05555556
,23,58,28,48.27586207,74,34,45.94594595,132,62,46.96969697
,24,39,25,64.1025641,67,23,34.32835821,106,48,45.28301887
,25,50,22,44,51,23,45.09803922,101,45,44.55445545
ZSheffield (Handsworth)(CLOSED),,,,,,,,,,
,17,942,517,54.88322718,678,336,49.55752212,1620,853,52.65432099
,18,740,361,48.78378378,824,388,47.08737864,1564,749,47.89002558
,19,401,186,46.3840399,417,161,38.60911271,818,347,42.4205379
,20,241,118,48.9626556,355,139,39.15492958,596,257,43.12080537
,21,225,94,41.77777778,285,102,35.78947368,510,196,38.43137255
,22,180,96,53.33333333,228,90,39.47368421,408,186,45.58823529
,23,155,78,50.32258065,200,81,40.5,355,159,44.78873239
,24,151,70,46.35761589,178,74,41.57303371,329,144,43.76899696
,25,116,60,51.72413793,138,51,36.95652174,254,111,43.7007874
ZSouthall(closed),,,,,,,,,,
,17,282,150,53.19148936,127,72,56.69291339,409,222,54.27872861
,18,276,146,52.89855072,246,114,46.34146341,522,260,49.80842912
,19,183,95,51.91256831,212,76,35.8490566,395,171,43.29113924
,20,192,91,47.39583333,154,77,50,346,168,48.55491329
,21,141,70,49.64539007,154,53,34.41558442,295,123,41.69491525
,22,159,79,49.68553459,145,57,39.31034483,304,136,44.73684211
,23,164,72,43.90243902,129,52,40.31007752,293,124,42.32081911
,24,122,55,45.08196721,122,49,40.16393443,244,104,42.62295082
,25,174,79,45.40229885,94,34,36.17021277,268,113,42.1641791
ZSouthend-on-Sea (CLOSED),,,,,,,,,,
,17,1090,483,44.31192661,893,345,38.63381859,1983,828,41.75491679
,18,814,314,38.57493857,981,350,35.67787971,1795,664,36.99164345
,19,443,169,38.1489842,483,162,33.54037267,926,331,35.74514039
,20,271,107,39.48339483,284,95,33.45070423,555,202,36.3963964
,21,218,76,34.86238532,218,73,33.48623853,436,149,34.17431193
,22,171,70,40.93567251,197,63,31.97969543,368,133,36.14130435
,23,138,59,42.75362319,195,66,33.84615385,333,125,37.53753754
,24,121,45,37.19008264,158,53,33.5443038,279,98,35.12544803
,25,109,49,44.95412844,134,55,41.04477612,243,104,42.79835391
ZSpalding (CLOSED),,,,,,,,,,
,17,487,298,61.19096509,481,254,52.80665281,968,552,57.02479339
,18,191,99,51.83246073,269,118,43.866171,460,217,47.17391304
,19,77,43,55.84415584,107,45,42.05607477,184,88,47.82608696
,20,33,20,60.60606061,78,34,43.58974359,111,54,48.64864865
,21,41,14,34.14634146,63,26,41.26984127,104,40,38.46153846
,22,22,8,36.36363636,39,22,56.41025641,61,30,49.18032787
,23,31,17,54.83870968,45,19,42.22222222,76,36,47.36842105
,24,21,8,38.0952381,23,13,56.52173913,44,21,47.72727273
,25,17,10,58.82352941,23,11,47.82608696,40,21,52.5
ZSt Helens (CLOSED),,,,,,,,,,
,17,565,322,56.99115044,348,172,49.42528736,913,494,54.10733844
,18,418,214,51.19617225,463,210,45.35637149,881,424,48.12712826
,19,239,116,48.53556485,266,122,45.86466165,505,238,47.12871287
,20,189,98,51.85185185,201,84,41.79104478,390,182,46.66666667
,21,139,76,54.67625899,173,84,48.55491329,312,160,51.28205128
,22,124,70,56.4516129,133,53,39.84962406,257,123,47.85992218
,23,87,54,62.06896552,100,42,42,187,96,51.3368984
,24,93,48,51.61290323,100,46,46,193,94,48.70466321
,25,69,39,56.52173913,95,45,47.36842105,164,84,51.2195122
ZSutton_In_Ashfield (CLOSED),,,,,,,,,,
,17,1150,658,57.2173913,850,452,53.17647059,2000,1110,55.5
,18,759,400,52.70092227,848,432,50.94339623,1607,832,51.77349098
,19,346,184,53.17919075,482,209,43.36099585,828,393,47.46376812
,20,225,120,53.33333333,308,150,48.7012987,533,270,50.65666041
,21,177,103,58.1920904,240,118,49.16666667,417,221,52.99760192
,22,142,89,62.67605634,207,111,53.62318841,349,200,57.30659026
,23,99,51,51.51515152,183,81,44.26229508,282,132,46.80851064
,24,111,71,63.96396396,173,88,50.86705202,284,159,55.98591549
,25,84,50,59.52380952,121,60,49.58677686,205,110,53.65853659
ZTaunton,,,,,,,,,,
,17,929,562,60.49515608,1004,564,56.1752988,1933,1126,58.25142266
,18,438,234,53.42465753,519,258,49.71098266,957,492,51.41065831
,19,184,103,55.97826087,196,98,50,380,201,52.89473684
,20,106,65,61.32075472,153,68,44.44444444,259,133,51.35135135
,21,84,50,59.52380952,81,35,43.20987654,165,85,51.51515152
,22,77,48,62.33766234,108,52,48.14814815,185,100,54.05405405
,23,66,32,48.48484848,75,39,52,141,71,50.35460993
,24,69,40,57.97101449,62,26,41.93548387,131,66,50.38167939
,25,45,28,62.22222222,54,27,50,99,55,55.55555556
ZThornaby (closed),,,,,,,,,,
,17,383,207,54.04699739,306,172,56.20915033,689,379,55.00725689
,18,236,114,48.30508475,256,121,47.265625,492,235,47.76422764
,19,100,48,48,152,63,41.44736842,252,111,44.04761905
,20,73,42,57.53424658,72,29,40.27777778,145,71,48.96551724
,21,52,24,46.15384615,63,31,49.20634921,115,55,47.82608696
,22,50,27,54,78,31,39.74358974,128,58,45.3125
,23,37,15,40.54054054,73,36,49.31506849,110,51,46.36363636
,24,32,18,56.25,62,22,35.48387097,94,40,42.55319149
,25,38,15,39.47368421,36,15,41.66666667,74,30,40.54054054
ZWakefield (Closed),,,,,,,,,,
,17,599,276,46.07679466,385,156,40.51948052,984,432,43.90243902
,18,560,233,41.60714286,616,216,35.06493506,1176,449,38.18027211
,19,287,111,38.67595819,341,119,34.8973607,628,230,36.62420382
,20,176,79,44.88636364,216,62,28.7037037,392,141,35.96938776
,21,181,70,38.67403315,220,68,30.90909091,401,138,34.41396509
,22,125,56,44.8,155,65,41.93548387,280,121,43.21428571
,23,118,43,36.44067797,154,54,35.06493506,272,97,35.66176471
,24,113,46,40.7079646,147,53,36.05442177,260,99,38.07692308
,25,100,44,44,138,47,34.05797101,238,91,38.23529412
ZWallington (Mint House) (CLOSED),,,,,,,,,,
,17,1035,580,56.03864734,951,469,49.31650894,1986,1049,52.81973817
,18,647,323,49.92272025,650,300,46.15384615,1297,623,48.03392444
,19,340,159,46.76470588,380,178,46.84210526,720,337,46.80555556
,20,195,104,53.33333333,203,78,38.42364532,398,182,45.72864322
,21,211,108,51.18483412,195,81,41.53846154,406,189,46.55172414
,22,194,102,52.57731959,184,77,41.84782609,378,179,47.35449735
,23,159,86,54.08805031,162,71,43.82716049,321,157,48.90965732
,24,164,94,57.31707317,137,65,47.44525547,301,159,52.82392027
,25,150,75,50,121,45,37.19008264,271,120,44.2804428
ZWarrington,,,,,,,,,,
,17,683,435,63.68960469,622,350,56.27009646,1305,785,60.1532567
,18,437,228,52.17391304,600,314,52.33333333,1037,542,52.26615236
,19,266,133,50,319,155,48.58934169,585,288,49.23076923
,20,147,88,59.86394558,218,103,47.24770642,365,191,52.32876712
,21,120,65,54.16666667,140,74,52.85714286,260,139,53.46153846
,22,110,55,50,160,67,41.875,270,122,45.18518519
,23,77,48,62.33766234,111,58,52.25225225,188,106,56.38297872
,24,70,50,71.42857143,93,48,51.61290323,163,98,60.12269939
,25,73,48,65.75342466,73,33,45.20547945,146,81,55.47945205
ZWellingborough (closed),,,,,,,,,,
,17,763,456,59.76408912,587,298,50.76660988,1350,754,55.85185185
,18,457,232,50.76586433,574,266,46.34146341,1031,498,48.30261882
,19,230,123,53.47826087,256,109,42.578125,486,232,47.73662551
,20,121,71,58.67768595,174,78,44.82758621,295,149,50.50847458
,21,107,56,52.3364486,114,57,50,221,113,51.13122172
,22,78,46,58.97435897,113,49,43.36283186,191,95,49.7382199
,23,88,47,53.40909091,106,43,40.56603774,194,90,46.39175258
,24,69,34,49.27536232,80,37,46.25,149,71,47.65100671
,25,69,39,56.52173913,75,33,44,144,72,50
ZWeybridge(Closed),,,,,,,,,,
,17,1279,710,55.51211884,1181,622,52.66723116,2460,1332,54.14634146
,18,546,259,47.43589744,510,231,45.29411765,1056,490,46.40151515
,19,225,112,49.77777778,252,103,40.87301587,477,215,45.07337526
,20,139,65,46.76258993,139,60,43.16546763,278,125,44.96402878
,21,115,54,46.95652174,141,53,37.58865248,256,107,41.796875
,22,112,58,51.78571429,106,46,43.39622642,218,104,47.70642202
,23,102,42,41.17647059,101,44,43.56435644,203,86,42.36453202
,24,132,70,53.03030303,111,40,36.03603604,243,110,45.26748971
,25,101,49,48.51485149,98,43,43.87755102,199,92,46.23115578
ZWhalley Range-Manchester(Closed),,,,,,,,,,
,17,628,320,50.95541401,349,162,46.41833811,977,482,49.33469806
,18,549,260,47.35883424,602,254,42.19269103,1151,514,44.65682016
,19,403,188,46.65012407,547,240,43.87568556,950,428,45.05263158
,20,312,146,46.79487179,415,182,43.85542169,727,328,45.11691884
,21,312,159,50.96153846,457,183,40.04376368,769,342,44.473342
,22,291,147,50.51546392,414,181,43.71980676,705,328,46.5248227
,23,319,145,45.45454545,371,166,44.74393531,690,311,45.07246377
,24,309,153,49.51456311,333,133,39.93993994,642,286,44.5482866
,25,293,134,45.7337884,270,122,45.18518519,563,256,45.47069272
ZWinchmore Hill (Closed),,,,,,,,,,
,17,263,100,38.02281369,207,79,38.16425121,470,179,38.08510638
,18,294,112,38.0952381,285,93,32.63157895,579,205,35.40587219
,19,164,62,37.80487805,217,86,39.63133641,381,148,38.84514436
,20,116,43,37.06896552,110,28,25.45454545,226,71,31.4159292
,21,76,29,38.15789474,129,39,30.23255814,205,68,33.17073171
,22,69,26,37.68115942,115,42,36.52173913,184,68,36.95652174
,23,81,24,29.62962963,124,37,29.83870968,205,61,29.75609756
,24,84,28,33.33333333,96,29,30.20833333,180,57,31.66666667
,25,69,27,39.13043478,77,30,38.96103896,146,57,39.04109589
ZWisbech,,,,,,,,,,
,17,331,182,54.98489426,291,145,49.82817869,622,327,52.57234727
,18,137,77,56.20437956,180,93,51.66666667,317,170,53.62776025
,19,46,27,58.69565217,72,36,50,118,63,53.38983051
,20,38,24,63.15789474,43,21,48.8372093,81,45,55.55555556
,21,43,20,46.51162791,39,18,46.15384615,82,38,46.34146341
,22,18,10,55.55555556,46,18,39.13043478,64,28,43.75
,23,25,12,48,27,11,40.74074074,52,23,44.23076923
,24,20,11,55,34,9,26.47058824,54,20,37.03703704
,25,17,11,64.70588235,19,9,47.36842105,36,20,55.55555556
ZWolverhampton,,,,,,,,,,
,17,1149,634,55.17841601,793,402,50.69356873,1942,1036,53.34706488
,18,849,444,52.29681979,883,387,43.82785957,1732,831,47.97921478
,19,455,242,53.18681319,513,221,43.07992203,968,463,47.83057851
,20,290,158,54.48275862,392,175,44.64285714,682,333,48.82697947
,21,247,134,54.25101215,335,150,44.7761194,582,284,48.79725086
,22,253,135,53.35968379,294,141,47.95918367,547,276,50.45703839
,23,179,99,55.30726257,276,109,39.49275362,455,208,45.71428571
,24,230,117,50.86956522,240,94,39.16666667,470,211,44.89361702
,25,178,104,58.42696629,247,91,36.84210526,425,195,45.88235294
ZWrexham,,,,,,,,,,
,17,31,12,38.70967742,29,10,34.48275862,60,22,36.66666667
,18,30,14,46.66666667,26,10,38.46153846,56,24,42.85714286
,19,13,7,53.84615385,13,4,30.76923077,26,11,42.30769231
,20,7,1,14.28571429,12,6,50,19,7,36.84210526
z Gosport(Closed),,,,,,,,,,
,17,841,436,51.843044,751,365,48.60186418,1592,801,50.31407035
,18,471,217,46.07218684,495,202,40.80808081,966,419,43.3747412
,19,243,116,47.73662551,251,92,36.65338645,494,208,42.10526316
,20,132,70,53.03030303,120,58,48.33333333,252,128,50.79365079
,21,132,62,46.96969697,124,51,41.12903226,256,113,44.140625
,22,89,44,49.43820225,131,58,44.27480916,220,102,46.36363636
,23,94,53,56.38297872,108,44,40.74074074,202,97,48.01980198
,24,91,45,49.45054945,107,38,35.51401869,198,83,41.91919192
,25,90,39,43.33333333,68,36,52.94117647,158,75,47.46835443
z Hendon (closed),,,,,,,,,,
,17,607,279,45.96375618,405,184,45.43209877,1012,463,45.75098814
,18,576,258,44.79166667,403,186,46.15384615,979,444,45.35240041
,19,435,200,45.97701149,359,153,42.6183844,794,353,44.45843829
,20,293,127,43.3447099,304,111,36.51315789,597,238,39.86599665
,21,288,117,40.625,248,107,43.14516129,536,224,41.79104478
,22,241,104,43.15352697,272,110,40.44117647,513,214,41.71539961
,23,237,111,46.83544304,271,105,38.74538745,508,216,42.51968504
,24,237,107,45.14767932,236,99,41.94915254,473,206,43.55179704
,25,252,109,43.25396825,280,113,40.35714286,532,222,41.72932331
z Norwich (Jupiter Rd Midlands and Eastern) closed,,,,,,,,,,
,17,1952,1044,53.48360656,1533,747,48.72798434,3485,1791,51.39167862
,18,907,425,46.85777288,1094,499,45.61243144,2001,924,46.17691154
,19,440,203,46.13636364,522,232,44.44444444,962,435,45.21829522
,20,308,152,49.35064935,328,142,43.29268293,636,294,46.22641509
,21,228,113,49.56140351,259,117,45.17374517,487,230,47.22792608
,22,213,100,46.94835681,269,122,45.35315985,482,222,46.05809129
,23,166,88,53.01204819,197,102,51.77664975,363,190,52.3415978
,24,117,56,47.86324786,173,80,46.24277457,290,136,46.89655172
,25,134,68,50.74626866,149,68,45.63758389,283,136,48.0565371
z Swindon (closed),,,,,,,,,,
,17,1049,547,52.1448999,819,404,49.32844933,1868,951,50.91006424
,18,588,264,44.89795918,657,281,42.77016743,1245,545,43.7751004
,19,266,136,51.12781955,313,140,44.7284345,579,276,47.66839378
,20,184,86,46.73913043,201,96,47.76119403,385,182,47.27272727
,21,133,70,52.63157895,150,58,38.66666667,283,128,45.22968198
,22,111,54,48.64864865,133,57,42.85714286,244,111,45.49180328
,23,108,54,50,143,64,44.75524476,251,118,47.01195219
,24,113,52,46.01769912,100,50,50,213,102,47.88732394
,25,137,63,45.98540146,118,50,42.37288136,255,113,44.31372549
zBangor,,,,,,,,,,
,17,389,225,57.84061697,331,165,49.8489426,720,390,54.16666667
,18,223,113,50.67264574,238,90,37.81512605,461,203,44.03470716
,19,116,50,43.10344828,106,45,42.45283019,222,95,42.79279279
,20,79,26,32.91139241,90,41,45.55555556,169,67,39.64497041
,21,64,35,54.6875,84,38,45.23809524,148,73,49.32432432
,22,51,25,49.01960784,57,29,50.87719298,108,54,50
,23,36,15,41.66666667,46,18,39.13043478,82,33,40.24390244
,24,37,23,62.16216216,59,29,49.15254237,96,52,54.16666667
,25,31,15,48.38709677,41,19,46.34146341,72,34,47.22222222
zBlackburn,,,,,,,,,,
,17,911,516,56.64105379,586,322,54.94880546,1497,838,55.97862391
,18,670,318,47.46268657,674,288,42.72997033,1344,606,45.08928571
,19,362,166,45.85635359,460,167,36.30434783,822,333,40.51094891
,20,230,121,52.60869565,352,146,41.47727273,582,267,45.87628866
,21,215,114,53.02325581,297,123,41.41414141,512,237,46.2890625
,22,213,108,50.70422535,237,95,40.08438819,450,203,45.11111111
,23,159,84,52.83018868,191,85,44.5026178,350,169,48.28571429
,24,172,79,45.93023256,197,79,40.10152284,369,158,42.81842818
,25,144,70,48.61111111,157,64,40.76433121,301,134,44.51827243
zMerthyr Tydfil,,,,,,,,,,
,17,785,471,60,534,309,57.86516854,1319,780,59.13570887
,18,375,195,52,377,184,48.80636605,752,379,50.39893617
,19,178,89,50,170,92,54.11764706,348,181,52.01149425
,20,99,55,55.55555556,126,63,50,225,118,52.44444444
,21,91,47,51.64835165,99,42,42.42424242,190,89,46.84210526
,22,59,41,69.49152542,97,44,45.36082474,156,85,54.48717949
,23,55,28,50.90909091,86,36,41.86046512,141,64,45.39007092
,24,58,35,60.34482759,90,44,48.88888889,148,79,53.37837838
,25,71,42,59.15492958,53,30,56.60377358,124,72,58.06451613
zSwansea,,,,,,,,,,
,17,1295,740,57.14285714,932,508,54.50643777,2227,1248,56.03951504
,18,580,301,51.89655172,698,349,50,1278,650,50.86071987
,19,240,128,53.33333333,368,175,47.55434783,608,303,49.83552632
